Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,297,58,4635,8.5,17.6,.485,1.2,3.4,.362,7.3,14.2,.515,2.6,3.5,.753,3.1,9.5,12.6,2.7,1.3,0.9,2.2,5.0,21.0,,110,106
3 seasons,,MEM,NBA,,131,6,1562,8.7,18.4,.473,1.0,2.6,.385,7.7,15.7,.488,2.6,3.8,.690,3.2,9.9,13.2,2.3,1.3,0.7,2.2,5.4,21.0,,106,103
1 season,,PHO,NBA,,67,27,1255,8.7,18.1,.481,1.6,4.3,.382,7.1,13.8,.511,3.0,3.9,.762,3.0,11.5,14.5,2.8,1.5,1.2,2.9,4.9,22.0,,107,106
1 season,,MIL,NBA,,46,12,555,8.9,17.6,.508,0.3,0.8,.333,8.7,16.8,.516,1.9,2.6,.750,4.2,6.9,11.1,2.3,1.3,1.6,1.7,6.2,20.1,,111,105
1 season,,DET,NBA,,44,13,1172,8.2,16.3,.505,1.6,4.8,.339,6.6,11.4,.576,2.6,2.9,.882,2.6,8.4,11.0,3.4,0.9,0.7,1.5,3.9,20.7,,120,108
1 season,,CLE,NBA,,9,0,91,5.7,16.0,.357,0.0,1.7,.000,5.7,14.3,.400,1.1,3.4,.333,2.9,4.6,7.4,2.9,1.1,0.0,2.9,6.3,12.6,,78,113
