Player,Sim,1,2,3,4,5
Anthony Roberson,,0.2,0.2,0.1,,
Randy Woods,83.8,0.3,0.2,0.1,0.1,
Drew Barry,81.9,0.3,0.2,0.1,,
Archie Goodwin,81.9,0.2,0.2,0.1,,
Lance Blanks,69.9,0.4,0.2,0.1,,
Mike Price,64.6,0.2,0.2,0.1,,
Julyan Stone,61.3,0.4,0.2,0.1,,
Jorge Gutierrez,59.4,0.3,0.3,0.2,,
Kevin Pritchard,58.9,0.2,0.2,0.2,-0.2,
Bob Duffy,55.3,0.3,0.1,0.1,,
Xavier Henry,52.3,0.3,0.2,0.2,0.0,-0.1
