Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,65,591,.400,19.7,.427,.106,.043,.063,.216,.573,.459,.667,.273,.438,.400,.356,.540,.000,0,.846,.384,.339,1,0
1 season,,NYK,NBA,,23,253,.379,21.2,.311,.068,.039,.058,.146,.689,.469,.857,.250,.500,.333,.338,.533,.000,0,.875,.408,.276,1,0
1 season,,GSW,NBA,,20,227,.423,19.4,.471,.096,.058,.067,.250,.529,.469,.700,.333,.571,.385,.382,.565,.000,0,.857,.400,.364,0,0
1 season,,MEM,NBA,,16,88,.452,16.2,.677,.226,.000,.097,.355,.323,.429,.286,,.000,.636,.500,.556,.000,0,1.000,.200,1.000,0,0
1 season,,CHI,NBA,,6,23,.294,18.4,.412,.176,.059,.000,.176,.588,.429,1.000,.000,,.000,.200,.333,.000,0,.000,.300,.333,0,0
