Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,1,4,,100%,,,,+123.2,+129.7,1,0,0,0,0,0,0,0,0,0,1
1 season,,CHI,NBA,,1,4,,100%,,,,+123.2,+129.7,1,0,0,0,0,0,0,0,0,0,1
