Player,Sim,1,2,3,4
Terrence Ross,,4.2,3.6,2.4,0.9
Marv Roberts,92.4,4.3,3.4,2.4,0.4
Danny Fortson,91.6,4.4,3.5,1.9,1.1
Patrick Patterson,91.2,4.1,3.8,2.4,1.6
Willie Norwood,91.0,3.8,3.5,2.6,1.1
Kurt Rambis,90.9,4.3,4.1,2.3,1.5
Danny Vranes,90.8,4.2,3.4,2.4,1.8
Collis Jones,90.4,4.2,3.2,2.1,1.2
Tobias Harris,90.2,4.8,4.1,2.4,0.9
Linas Kleiza,89.7,4.7,3.6,2.8,1.2
Andrea Bargnani,89.7,4.2,3.9,1.9,1.4
