Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,69,2081,373,798,98,296,287,342,88,319,142,168,17,94,147,1131,.467,.331,.839,30.2,16.4,4.6,2.1
