Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,163,3738,100%,,,,,-12.4,-7.5,208,110,64,60,0,22,0,1466,122,20,81
2 seasons,,MIN,NBA,,134,3322,100%,,,,,-12.1,-6.4,184,101,61,60,0,22,0,1242,122,18,70
1 season,,POR,NBA,,18,281,100%,,,,,-9.7,-9.4,17,7,3,9,0,0,0,160,10,2,8
1 season,,HOU,NBA,,11,135,99%,1%,,,,-26.0,-27.5,7,2,0,7,0,1,0,64,4,0,3
