Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,163,3738,.400,13.3,.747,.251,.162,.105,.229,.253,.420,.540,.363,.366,.354,.338,.185,.010,8,.551,.172,.383,2,0
2 seasons,,MIN,NBA,,134,3322,.405,13.3,.748,.257,.151,.103,.237,.252,.426,.539,.378,.367,.358,.343,.176,.011,8,.546,.165,.365,2,0
1 season,,POR,NBA,,18,281,.378,13.6,.722,.211,.244,.078,.189,.278,.400,.579,.318,.286,.353,.320,.308,.000,0,.625,.280,.429,0,0
1 season,,HOU,NBA,,11,135,.293,12.3,.780,.146,.317,.244,.073,.220,.313,.500,.231,.400,.000,.222,.200,.000,0,.500,.111,1.000,0,0
