Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,24,CHI,NBA,PF,5,145,,,2%,96%,2%,-4.7,15.1,0,1,1,10,,1,0,7,5,1,4
2010-11,25,CHI,NBA,PF,16,284,,,,100%,,6.7,3.4,4,4,6,22,0,3,0,20,8,3,2
2011-12,26,CHI,NBA,PF,6,137,,,,96%,4%,-0.8,2.4,0,2,1,12,0,1,0,9,12,2,5
2012-13,27,CHI,NBA,PF,12,206,,,,99%,1%,-4.6,3.8,1,4,4,23,0,3,0,8,11,2,10
2013-14,28,CHI,NBA,PF,5,154,,,,100%,,3.3,22.8,0,6,2,7,0,1,0,6,17,4,5
2014-15,29,CHI,NBA,PF,12,276,,,12%,84%,4%,-8.1,-12.4,3,2,6,10,1,4,0,29,9,2,10
