Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,344,5930,11.0,.519,.435,.208,3.7,11.1,7.4,8.3,1.7,1.9,14.6,18.1,,1.1,5.3,6.4,.052,,-1.2,-0.4,-1.6,0.6
3 seasons,,DEN,NBA,,168,2575,11.9,.549,.477,.197,3.3,10.3,6.8,9.1,1.7,1.6,13.3,17.9,,1.6,2.6,4.2,.078,,-0.4,-0.7,-1.1,0.6
2 seasons,,ATL,NBA,,150,3040,10.1,.492,.402,.206,4.2,11.6,7.9,7.8,1.8,2.1,16.1,17.9,,-0.7,2.4,1.7,.027,,-1.9,0.0,-1.9,0.1
1 season,,NYK,NBA,,21,287,11.5,.511,.371,.320,2.0,13.5,7.8,6.4,1.5,1.8,12.6,20.5,,0.1,0.3,0.4,.069,,-2.0,-1.3,-3.2,-0.1
1 season,,SAS,NBA,,5,28,17.3,.571,.643,.143,0.0,4.2,2.1,7.2,1.9,0.0,0.0,25.5,,0.0,0.0,0.1,.143,,3.9,-4.3,-0.4,0.0
