Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,20,ATL,NBA,SF,78,21,1313,4.0,10.7,.374,1.1,3.5,.323,2.9,7.2,.399,1.8,2.4,.736,1.5,3.3,4.9,1.8,1.2,0.8,2.5,3.7,10.9
2001-02,21,ATL,NBA,SF,72,46,1727,4.5,11.3,.396,1.9,5.1,.360,2.6,6.1,.427,1.8,2.2,.810,1.2,3.9,5.1,1.7,1.3,1.2,2.1,3.4,12.5
2003-04,23,NYK,NBA,SF,21,1,287,4.5,12.2,.371,1.6,4.5,.361,2.9,7.7,.377,3.5,3.9,.903,0.6,4.3,4.9,1.4,1.0,0.9,2.0,4.0,14.2
2004-05,24,DEN,NBA,SG,71,40,1232,5.4,10.8,.499,1.5,4.3,.358,3.9,6.5,.592,2.3,3.0,.792,1.3,3.2,4.4,2.2,1.3,0.5,1.9,4.1,14.7
2005-06,25,DEN,NBA,SG,58,21,924,5.1,11.9,.431,2.2,6.2,.350,3.0,5.7,.521,1.3,1.6,.810,0.7,3.0,3.7,2.1,1.0,1.0,1.8,3.4,13.8
2006-07,26,DEN,NBA,SF,39,7,419,4.3,13.2,.325,1.6,7.6,.216,2.7,5.7,.470,1.4,1.8,.762,0.9,4.0,4.9,1.5,1.4,1.0,2.3,3.4,11.6
2007-08,27,SAS,NBA,SF,5,0,28,9.0,18.0,.500,3.9,11.6,.333,5.1,6.4,.800,0.0,2.6,.000,0.0,1.3,1.3,1.3,1.3,0.0,0.0,5.1,21.9
