Player,Sim,1,2,3,4,5,6
Sam Young,,2.9,1.2,0.9,0.2,,
Charles Jones,86.4,2.9,0.9,0.6,0.1,,
Rowland Garrett,86.1,3.1,1.1,0.8,0.5,-0.1,
Jeff Lamp,82.3,3.0,1.0,0.7,0.6,0.0,-0.1
John Trapp,81.1,3.3,1.2,1.2,0.6,0.0,
Grady Lewis,80.8,2.4,1.1,0.8,,,
Carey Scurry,80.8,2.6,1.8,0.9,,,
Dick Schulz,80.2,2.9,0.8,0.6,0.0,,
Derrick Brown,79.9,2.3,1.3,1.0,,,
Al Eberhard,79.6,2.6,1.8,0.9,0.0,,
Marty Byrnes,79.1,2.3,1.0,0.9,0.0,,
