Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,WAS,NBA,PG,75,1392,93%,6%,,,,-4.1,+2.9,84,28,16,41,,6,,468,17,0,11
2004-05,24,WAS,NBA,PG,44,648,97%,3%,,,,-7.2,-8.3,21,15,3,17,,2,,153,7,1,7
2005-06,25,POR,NBA,PG,68,1781,85%,14%,1%,,,-11.7,-1.2,55,18,10,44,,5,,657,15,2,16
2006-07,26,TOT,NBA,PG,82,2225,93%,7%,,,,-0.9,+0.6,88,17,24,0,,0,,906,0,3,14
2006-07,26,MIL,NBA,PG,33,583,75%,25%,,,,-11.3,-7.7,19,3,6,20,,2,,192,3,0,6
2006-07,26,DEN,NBA,PG,49,1642,100%,,,,,+2.6,+1.3,69,14,18,36,,5,,714,10,3,8
2007-08,27,POR,NBA,PG,81,2424,97%,3%,,,,+1.1,+6.2,78,14,21,60,,6,,930,7,1,11
2008-09,28,POR,NBA,PG,69,2188,99%,1%,,,,+9.7,+7.6,78,20,10,46,,2,,767,15,2,17
2009-10,29,TOT,NBA,PG,80,2159,98%,2%,,,,-2.8,-1.6,91,22,15,0,,0,,862,0,1,8
2009-10,29,POR,NBA,PG,51,1397,100%,,,,,+3.7,-0.4,45,11,9,25,,4,,456,4,1,6
2009-10,29,LAC,NBA,PG,29,762,94%,6%,,,,-14.1,-8.7,46,11,6,13,,0,,406,2,0,2
2010-11,30,LAL,NBA,PG,79,1581,100%,,,,,+2.9,-6.6,54,12,7,43,,3,,380,7,0,8
2011-12,31,LAL,NBA,PG,53,1237,100%,,,,,+0.2,-2.1,56,9,7,35,,3,,388,6,0,10
2012-13,32,LAL,NBA,PG,45,1175,98%,2%,,,,+2.4,+1.0,43,17,2,32,,0,9,396,7,1,13
2013-14,33,TOT,NBA,PG,55,1498,95%,5%,,,,-5.3,-5.8,76,17,9,0,0,0,0,704,0,3,7
2013-14,33,LAL,NBA,PG,27,891,91%,9%,,,,-6.1,-0.0,58,11,2,13,5,0,5,468,7,2,6
2013-14,33,GSW,NBA,PG,28,607,100%,,,,,-4.0,-10.7,18,6,7,13,0,1,1,236,2,1,1
2014-15,34,POR,NBA,PG,81,1529,99%,1%,,,,+2.9,-2.2,73,20,11,38,3,3,7,662,11,3,6
2015-16,35,DET,NBA,PG,58,986,100%,,,,,-3.6,-5.2,46,28,0,25,1,0,2,477,6,2,10
