Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,18,DAYTON,34,,64,151,24,70,61,79,,177,19,17,5,26,,213,.424,.343,.772,,6.3,5.2,0.6
2009-10,19,DAYTON,36,868,139,329,66,189,84,99,84,250,28,34,12,43,68,428,.422,.349,.848,24.1,11.9,6.9,0.8
2010-11,20,DAYTON,36,1070,134,333,77,203,83,100,76,215,56,31,14,38,71,428,.402,.379,.830,29.7,11.9,6.0,1.6
2011-12,21,DAYTON,32,950,131,282,69,174,67,79,80,204,42,23,19,51,73,398,.465,.397,.848,29.7,12.4,6.4,1.3
