Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,547,97,10804,5.7,12.1,.473,0.0,0.1,.074,5.7,12.0,.476,3.8,5.5,.699,2.9,5.5,8.4,0.9,1.2,2.3,2.3,4.5,15.3
7 seasons,,"VAN,MEM",NBA,,441,92,8980,5.7,12.1,.471,0.0,0.1,.042,5.7,12.0,.474,3.9,5.6,.709,3.0,5.5,8.5,1.0,1.2,2.4,2.3,4.3,15.4
1 season,,HOU,NBA,,66,5,1344,6.0,12.3,.491,0.0,0.1,.000,6.0,12.2,.493,3.6,5.6,.651,2.8,5.0,7.8,0.7,1.0,1.3,2.4,5.3,15.7
2 seasons,,NJN,NBA,,27,0,359,5.1,10.3,.495,0.0,0.0,,5.1,10.3,.495,2.6,3.9,.667,2.3,6.0,8.3,0.5,0.5,2.0,1.9,5.4,12.8
1 season,,PHO,NBA,,13,0,121,4.5,12.2,.366,0.3,0.3,1.000,4.2,11.9,.350,2.4,4.5,.533,3.3,6.5,9.8,0.6,1.2,1.8,2.7,7.4,11.6
