Player,Sim,1,2,3,4,5,6
Gordon Hayward,,8.9,8.7,5.4,4.9,3.6,1.2
Danny Manning,91.2,9.8,7.9,5.3,5.2,3.5,0.7
Chris Mills,90.8,8.9,7.8,5.4,5.1,4.0,3.0
Detlef Schrempf,90.7,9.0,8.1,4.4,4.0,3.6,0.8
Orlando Woolridge,90.3,9.0,6.8,5.6,5.3,3.6,1.8
Alex English,90.1,9.5,8.3,7.0,5.3,4.0,1.2
Antonio McDyess,89.6,9.4,7.8,6.2,4.2,3.6,1.8
Jerome Kersey,89.0,8.8,8.6,6.8,6.4,3.6,2.2
Corey Maggette,88.8,8.6,8.1,5.0,3.9,3.3,2.6
Dan Roundfield,88.0,9.1,8.7,7.0,6.9,3.9,1.3
Fred Schaus,87.8,8.5,8.4,6.8,4.0,3.7,
