Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,20,POR,NBA,PF,8,28,,,31%,61%,8%,+21.5,+23.0,1,1,0,1,,0,,4,0,0,2
2008-09,21,IND,NBA,PF,33,279,,,,93%,7%,-3.6,-2.7,7,0,5,13,,1,,39,6,1,9
2009-10,22,IND,NBA,C,42,524,,,1%,46%,54%,-0.8,+2.7,7,4,8,45,,4,,102,14,4,13
2010-11,23,IND,NBA,PF,72,1597,,,,83%,17%,+1.9,+5.7,54,21,18,87,,7,,349,55,16,43
2011-12,24,LAL,NBA,PF,50,718,,,,98%,2%,-6.5,-10.3,20,3,8,30,,6,,113,14,2,15
2012-13,25,TOT,NBA,PF,67,1487,,,7%,72%,21%,-7.9,+1.2,35,12,19,0,,0,0,310,0,9,18
2012-13,25,ORL,NBA,PF,41,685,,,14%,73%,13%,-6.1,+1.9,15,8,5,32,,3,3,154,14,0,6
2012-13,25,CHA,NBA,PF,26,802,,,,71%,29%,-9.5,+0.7,20,4,14,28,,4,1,156,24,9,12
2013-14,26,CHA,NBA,PF,78,2360,,,,86%,14%,+0.7,+2.1,43,21,19,59,5,7,8,729,39,5,25
2014-15,27,MIA,NBA,PF,17,296,,,,76%,24%,+4.7,+8.0,15,4,3,9,1,1,0,70,3,1,5
2015-16,28,MIA,NBA,PF,42,595,,,,79%,21%,+1.3,-0.9,14,10,6,37,1,5,0,179,16,4,8
2016-17,29,MIA,NBA,PF,22,381,,,,75%,25%,-10.4,-9.6,4,15,4,10,1,2,1,112,5,1,12
