Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,IND,NBA,PF,5,0,79,8,24,.333,0,1,.000,8,23,.348,.333,9,11,.818,8,10,18,6,4,1,5,17,25
2011-12,24,LAL,NBA,PF,6,0,16,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,0,4,4,1,0,1,2,1,2
2013-14,26,CHA,NBA,PF,4,4,154,15,33,.455,8,17,.471,7,16,.438,.576,8,10,.800,1,26,27,15,4,1,6,13,46
2015-16,28,MIA,NBA,PF,10,0,134,16,34,.471,0,7,.000,16,27,.593,.471,6,6,1.000,7,19,26,9,5,5,4,20,38
