Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2005-06,18,DUKE,36,883,115,190,5,13,77,116,,189,53,41,46,,,312,.605,.385,.664,24.5,8.7,5.3,1.5
2006-07,19,DUKE,33,1164,164,327,5,23,97,146,,260,114,39,82,,,430,.502,.217,.664,35.3,13.0,7.9,3.5
