Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,23,IND,NBA,PF,5,0,79,5.4,16.2,.333,0.0,0.7,.000,5.4,15.5,.348,6.1,7.4,.818,5.4,6.8,12.2,4.1,2.7,0.7,3.4,11.5,16.9,,96,106
2011-12,24,LAL,NBA,PF,6,0,16,3.4,13.5,.250,0.0,3.4,.000,3.4,10.1,.333,0.0,0.0,,0.0,13.5,13.5,3.4,0.0,3.4,6.7,3.4,6.7,,43,107
2013-14,26,CHA,NBA,PF,4,4,154,5.2,11.3,.455,2.8,5.8,.471,2.4,5.5,.438,2.8,3.4,.800,0.3,8.9,9.3,5.2,1.4,0.3,2.1,4.5,15.8,,116,112
2015-16,28,MIA,NBA,PF,10,0,134,6.4,13.5,.471,0.0,2.8,.000,6.4,10.7,.593,2.4,2.4,1.000,2.8,7.5,10.3,3.6,2.0,2.0,1.6,7.9,15.1,,112,99
