Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,22,TOT,NBA,PF,54,535,9.1,.552,.000,.478,9.7,13.5,11.5,4.9,2.1,1.7,25.2,14.8,,0.0,0.4,0.4,.034,,-4.1,-0.6,-4.7,-0.4
1997-98,22,BOS,NBA,PF,33,368,10.2,.571,.000,.413,9.4,13.3,11.2,5.4,2.7,1.9,25.9,15.0,,0.0,0.4,0.4,.054,,-3.6,0.6,-3.0,-0.1
1997-98,22,TOR,NBA,PF,21,167,6.8,.509,.000,.636,10.3,14.0,12.1,3.6,0.9,1.2,23.5,14.5,,0.0,0.0,0.0,-0.009,,-5.2,-3.3,-8.5,-0.3
1998-99,23,TOR,NBA,C,39,593,13.7,.586,.008,.390,12.6,13.6,13.1,4.5,1.6,1.2,12.7,12.6,,1.2,0.4,1.5,.125,,0.2,-1.3,-1.1,0.1
1999-00,24,TOR,NBA,C,55,477,6.5,.456,.009,.383,8.4,9.2,8.8,2.9,1.3,2.1,10.1,12.9,,0.1,0.3,0.4,.038,,-3.9,-1.0,-5.0,-0.4
2004-05,29,MIN,NBA,C,44,521,9.1,.522,.000,.535,8.9,12.2,10.6,4.7,1.6,1.8,14.5,11.1,,0.4,0.5,0.9,.083,,-2.4,0.9,-1.5,0.1
2005-06,30,TOT,NBA,C,16,127,3.4,.447,.000,.267,9.1,9.6,9.3,2.4,1.3,1.3,32.3,9.1,,-0.1,0.1,0.0,-0.017,,-6.4,-1.5,-8.0,-0.2
2005-06,30,MEM,NBA,C,3,25,3.8,1.000,.000,.000,0.0,0.0,0.0,6.5,0.0,3.2,50.0,7.8,,0.0,0.0,0.0,.012,,-5.5,-1.7,-7.2,0.0
2005-06,30,ATL,NBA,C,11,66,3.1,.514,.000,.571,5.3,13.1,9.1,2.2,1.6,0.0,31.3,8.8,,0.0,0.0,0.0,-0.023,,-5.7,-1.7,-7.4,-0.1
2005-06,30,NJN,NBA,C,2,36,3.5,.167,.000,.000,22.5,9.9,16.3,0.0,1.5,2.2,25.0,10.5,,-0.1,0.1,0.0,-0.027,,-8.4,-1.1,-9.6,-0.1
