Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,208,27,2253,223,444,.502,0,2,.000,223,442,.505,.502,114,193,.591,199,233,432,60,69,50,107,384,560
3 seasons,,TOR,NBA,,115,17,1237,134,263,.510,0,2,.000,134,261,.513,.510,58,110,.527,118,127,245,28,32,26,48,220,326
1 season,,MIN,NBA,,44,8,521,42,86,.488,0,0,,42,86,.488,.488,27,46,.587,39,58,97,17,15,13,18,82,111
1 season,,BOS,NBA,,33,2,368,41,80,.513,0,0,,41,80,.513,.513,26,33,.788,32,38,70,13,19,9,33,65,108
1 season,,ATL,NBA,,11,0,66,3,7,.429,0,0,,3,7,.429,.429,3,4,.750,3,7,10,1,2,0,4,10,9
1 season,,MEM,NBA,,3,0,25,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,0,0,1,0,1,2,3,4
1 season,,NJN,NBA,,2,0,36,1,6,.167,0,0,,1,6,.167,.167,0,0,,7,3,10,0,1,1,2,4,2
