Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,22,TOT,NBA,PF,54,2,535,5.3,10.9,.487,0.0,0.0,,5.3,10.9,.487,4.0,5.2,.759,4.6,5.6,10.2,1.6,2.1,1.2,4.4,9.4,14.6,,96,107
1997-98,22,BOS,NBA,PF,33,2,368,5.7,11.2,.513,0.0,0.0,,5.7,11.2,.513,3.6,4.6,.788,4.5,5.3,9.8,1.8,2.7,1.3,4.6,9.1,15.1,,97,105
1997-98,22,TOR,NBA,PF,21,0,167,4.3,10.2,.424,0.0,0.0,,4.3,10.2,.424,4.7,6.5,.714,5.0,6.2,11.2,1.2,0.9,0.9,4.0,9.9,13.3,,94,113
1998-99,23,TOR,NBA,C,39,11,593,6.5,11.2,.577,0.0,0.1,.000,6.5,11.1,.582,2.5,4.4,.563,5.9,6.3,12.2,1.4,1.6,0.8,1.9,7.5,15.4,,118,105
1999-00,24,TOR,NBA,C,55,6,477,5.3,11.6,.458,0.0,0.1,.000,5.3,11.5,.462,1.7,4.5,.390,4.0,4.1,8.2,1.0,1.3,1.5,1.5,11.5,12.4,,97,107
2004-05,29,MIN,NBA,C,44,8,521,4.3,8.9,.488,0.0,0.0,,4.3,8.9,.488,2.8,4.8,.587,4.0,6.0,10.0,1.8,1.6,1.3,1.9,8.5,11.5,,108,107
2005-06,30,TOT,NBA,C,16,0,127,2.5,6.3,.400,0.0,0.0,,2.5,6.3,.400,1.3,1.7,.750,4.2,4.2,8.5,0.8,1.3,0.8,3.4,7.2,6.3,,81,109
2005-06,30,MEM,NBA,C,3,0,25,4.5,4.5,1.000,0.0,0.0,,4.5,4.5,1.000,0.0,0.0,,0.0,0.0,0.0,2.2,0.0,2.2,4.5,6.7,8.9,,88,109
2005-06,30,ATL,NBA,C,11,0,66,2.4,5.6,.429,0.0,0.0,,2.4,5.6,.429,2.4,3.2,.750,2.4,5.6,8.0,0.8,1.6,0.0,3.2,8.0,7.2,,85,113
2005-06,30,NJN,NBA,C,2,0,36,1.5,8.9,.167,0.0,0.0,,1.5,8.9,.167,0.0,0.0,,10.4,4.5,14.8,0.0,1.5,1.5,3.0,5.9,3.0,,72,103
