Player,Sim,1,2,3,4,5,6
John Thomas,,1.5,0.9,0.4,0.4,0.0,
Byron Houston,80.6,1.8,0.9,0.7,0.5,,
Julian Wright,75.5,1.7,0.8,0.8,0.6,,
Yi Jianlian,75.3,1.3,0.7,0.7,0.4,0.0,
D.J. White,75.2,1.8,0.8,0.6,0.4,0.2,0.0
Hilton Armstrong,75.1,1.5,1.2,0.5,0.5,0.3,-0.1
Ben McDonald,74.6,1.3,0.7,0.3,0.2,,
Chris McNealy,74.3,1.6,0.8,0.2,,,
Chris Johnson,73.6,1.4,1.1,0.8,0.2,,
Tom Workman,73.2,1.4,1.3,0.4,0.1,,
Kevin Loder,72.6,1.5,0.9,0.1,,,
