Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,20,PHI,NBA,PG,50,988,16.7,.474,.126,.365,9.6,12.7,11.1,15.3,2.4,1.1,12.4,25.2,,0.9,1.5,2.4,.117,,0.5,-0.1,0.4,0.6
1999-00,21,TOT,NBA,SG,82,2324,14.7,.467,.109,.329,5.0,11.4,8.1,15.8,2.5,0.9,12.9,27.8,,-0.5,2.2,1.7,.036,,-0.8,-0.5,-1.4,0.4
1999-00,21,PHI,NBA,SG,50,1018,13.9,.479,.111,.308,5.6,11.8,8.6,13.0,2.7,0.9,15.4,26.7,,-0.5,1.6,1.1,.050,,-2.0,0.3,-1.7,0.1
1999-00,21,GSW,NBA,SG,32,1306,15.4,.459,.108,.343,4.6,11.1,7.6,18.0,2.3,0.9,11.2,28.7,,0.1,0.6,0.7,.025,,0.0,-1.2,-1.1,0.3
2000-01,22,GSW,NBA,SG,50,1846,13.9,.449,.093,.313,4.0,12.5,7.9,21.0,2.7,1.1,14.2,24.4,,-0.4,1.1,0.6,.017,,-0.9,0.0,-0.9,0.5
2001-02,23,GSW,NBA,SG,73,2049,15.4,.484,.115,.320,4.2,8.7,6.4,26.1,2.8,0.8,15.6,22.5,,1.4,1.1,2.4,.057,,0.5,-0.9,-0.4,0.8
2002-03,24,WAS,NBA,PG,67,2137,15.5,.521,.107,.251,3.7,13.4,8.5,17.5,2.2,0.8,14.2,21.2,,1.6,2.1,3.7,.082,,0.2,0.2,0.4,1.3
2003-04,25,WAS,NBA,SG,61,2061,17.6,.496,.230,.332,5.1,12.9,8.9,14.3,2.4,0.9,11.6,28.1,,2.1,1.6,3.8,.088,,1.2,-1.3,-0.1,1.0
2004-05,26,WAS,NBA,SG,61,2358,21.6,.523,.192,.417,3.4,15.2,9.1,21.9,3.8,0.6,10.6,26.6,,4.6,3.1,7.7,.157,,3.1,1.0,4.1,3.6
2005-06,27,CLE,NBA,SG,36,1281,14.0,.504,.162,.412,2.4,12.6,7.4,17.5,2.2,1.3,15.2,23.6,,0.3,1.5,1.8,.067,,-1.1,0.8,-0.3,0.6
2006-07,28,CLE,NBA,SG,70,2596,12.1,.480,.233,.324,1.8,10.4,6.0,16.4,1.8,0.8,12.4,21.7,,0.1,3.8,3.9,.073,,-1.3,0.8,-0.5,1.0
2007-08,29,TOT,NBA,PG-SG,68,2020,11.9,.468,.242,.235,2.1,11.1,6.5,15.1,2.6,0.7,11.6,22.2,,-0.5,2.3,1.8,.042,,-1.9,-0.2,-2.1,-0.1
2007-08,29,CLE,NBA,PG,40,1210,11.6,.467,.264,.226,2.5,11.3,6.7,13.1,2.6,0.7,12.0,22.4,,-0.4,1.5,1.1,.042,,-2.2,-0.1,-2.3,-0.1
2007-08,29,CHI,NBA,SG,28,810,12.4,.469,.211,.248,1.6,10.8,6.1,17.9,2.5,0.6,10.9,22.0,,-0.1,0.8,0.7,.043,,-1.5,-0.3,-1.9,0.0
2008-09,30,TOT,NBA,SF-SG,55,1479,13.4,.515,.346,.260,1.2,11.0,6.0,12.6,2.5,0.7,10.3,20.6,,0.8,1.3,2.1,.070,,-0.5,-0.6,-1.1,0.3
2008-09,30,CHI,NBA,SF,30,792,14.4,.525,.331,.266,0.9,12.7,6.8,11.9,2.3,0.8,9.5,21.4,,0.6,0.8,1.4,.088,,-0.1,-0.8,-0.9,0.2
2008-09,30,NYK,NBA,SG,25,687,12.3,.504,.365,.253,1.5,9.1,5.2,13.3,2.6,0.5,11.2,19.7,,0.2,0.5,0.7,.049,,-1.1,-0.4,-1.4,0.1
2009-10,31,TOT,NBA,SG,45,1115,12.0,.472,.360,.293,2.4,12.4,7.3,18.9,2.4,1.0,14.7,20.9,,-0.3,1.0,0.7,.030,,-2.0,-0.2,-2.2,-0.1
2009-10,31,NYK,NBA,SG,31,820,12.3,.473,.348,.283,2.2,13.3,7.6,20.1,2.5,1.0,15.1,20.4,,-0.2,0.6,0.4,.023,,-2.0,-0.2,-2.2,0.0
2009-10,31,CHA,NBA,SG,14,295,11.1,.467,.393,.318,2.9,10.0,6.5,15.8,2.2,1.1,13.5,22.2,,-0.1,0.4,0.3,.051,,-2.1,-0.2,-2.3,0.0
2011-12,33,ORL,NBA,PG,9,114,-4.8,.262,.318,.091,1.0,4.1,2.5,9.2,0.9,0.0,34.4,14.3,,-0.5,0.0,-0.5,-0.193,,-10.2,-1.2,-11.4,-0.3
