Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,41,1434,29%,55%,15%,,,-2.1,-2.8,45,20,21,45,0,13,0,267,71,12,46
2 seasons,,CLE,NBA,,27,975,43%,48%,9%,,,-2.3,-8.2,35,12,11,31,0,6,0,171,34,5,28
1 season,,WAS,NBA,,10,401,,66%,33%,,,-1.2,+8.7,9,7,9,12,0,6,0,83,34,7,17
1 season,,CHA,NBA,,4,58,,99%,1%,,,-5.0,+9.1,1,1,1,2,0,1,0,13,3,0,1
