Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,27,DAL,NBA,PG,13,501,97%,3%,,,,-0.7,6.8,21,7,2,9,,0,0,132,19,4,10
2005-06,28,DAL,NBA,PG,22,844,98%,2%,,,,4.3,0.0,17,10,17,16,,7,0,192,31,7,15
2006-07,29,DAL,NBA,SG,6,229,53%,47%,,,,-6.8,3.5,13,3,1,2,,1,0,51,9,1,4
2007-08,30,DAL,NBA,SG,5,180,27%,73%,,,,-11.7,-5.3,3,2,0,4,,0,0,57,6,1,0
2008-09,31,DAL,NBA,SG,10,325,,100%,,,,-8.3,-22.9,7,7,2,6,,1,0,39,11,0,6
2009-10,32,DAL,NBA,SG,6,174,,100%,,,,-2.7,-5.0,2,2,2,5,,2,0,28,8,0,4
2010-11,33,DAL,NBA,SG,21,684,,100%,,,,11.1,12.7,17,8,7,23,0,1,0,158,24,1,8
2011-12,34,DAL,NBA,SG,4,139,2%,98%,,,,-12.2,-21.0,4,3,1,2,0,1,0,35,3,0,2
2012-13,35,BOS,NBA,SG,6,189,47%,53%,,,,-1.5,14.2,4,1,0,4,0,0,0,29,2,0,1
2014-15,37,HOU,NBA,SG,17,487,98%,2%,,,,-1.6,-5.5,15,4,0,18,1,0,3,114,4,1,4
2015-16,38,HOU,NBA,SG,5,124,69%,31%,,,,-25.3,-25.8,1,2,0,5,0,0,0,16,1,0,1
