Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,27,DAL,NBA,PG,13,13,501,5.8,11.5,.506,1.9,4.0,.491,3.9,7.5,.514,2.7,3.1,.884,0.6,3.2,3.9,4.3,1.2,0.5,2.2,2.0,16.3
2005-06,28,DAL,NBA,PG,22,22,844,7.0,15.7,.442,1.3,4.3,.307,5.6,11.4,.493,2.5,3.0,.831,0.5,2.2,2.7,3.5,1.1,0.0,1.9,2.3,17.7
2006-07,29,DAL,NBA,SG,6,6,229,6.1,14.5,.424,1.4,5.0,.281,4.7,9.4,.500,2.4,2.8,.833,0.5,1.7,2.2,3.5,0.8,0.3,2.7,1.9,16.0
2007-08,30,DAL,NBA,SG,5,3,180,5.2,12.0,.433,2.8,6.4,.438,2.4,5.6,.429,2.6,3.0,.867,0.2,1.4,1.6,4.8,0.4,0.2,1.0,3.0,15.8
2008-09,31,DAL,NBA,SG,10,1,325,5.4,14.0,.389,2.4,6.5,.373,3.0,7.4,.403,2.5,3.3,.767,0.7,2.4,3.1,2.1,0.7,0.3,1.8,2.0,15.8
2009-10,32,DAL,NBA,SG,6,0,174,5.4,14.3,.377,2.5,6.2,.400,2.9,8.1,.359,2.5,3.3,.750,0.4,2.7,3.1,2.5,0.8,0.2,1.2,3.3,15.7
2010-11,33,DAL,NBA,SG,21,0,684,6.7,14.1,.478,2.2,5.0,.442,4.5,9.1,.497,3.7,4.4,.843,0.3,1.8,2.1,3.5,1.4,0.2,1.7,2.3,19.4
2011-12,34,DAL,NBA,SG,4,1,139,5.2,11.4,.455,2.6,5.2,.500,2.6,6.2,.417,1.3,2.1,.625,0.3,2.1,2.3,3.9,0.3,0.0,2.1,2.8,14.2
2012-13,35,BOS,NBA,SG,6,1,189,4.6,10.3,.444,2.9,6.5,.441,1.7,3.8,.450,1.7,2.1,.818,0.0,2.5,2.5,2.3,0.8,0.4,1.0,1.7,13.7
2014-15,37,HOU,NBA,SG,17,17,487,4.2,9.9,.425,2.1,6.1,.354,2.1,3.8,.538,1.0,1.2,.813,0.4,2.4,2.8,3.5,1.1,0.1,1.5,3.4,11.5
2015-16,38,HOU,NBA,SG,5,0,124,3.8,11.0,.342,1.7,5.5,.316,2.0,5.5,.368,0.9,0.9,1.000,0.3,2.9,3.2,1.7,0.6,0.3,0.9,3.8,10.2
