Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1328,675,30.6,5.1,11.5,.444,1.7,4.4,.379,3.5,7.2,.484,.516,2.1,2.4,.845,0.4,2.0,2.4,4.0,1.2,0.2,1.8,1.9,14.0
8 seasons,,DAL,NBA,,619,285,32.7,6.0,13.0,.462,1.8,4.7,.388,4.2,8.2,.505,.533,2.2,2.6,.847,0.4,1.9,2.3,4.1,1.2,0.2,1.7,1.9,16.1
5 seasons,,ATL,NBA,,403,341,34.8,5.8,13.7,.427,1.6,4.4,.367,4.2,9.3,.455,.485,2.9,3.4,.845,0.5,2.8,3.3,5.5,1.5,0.2,2.6,2.1,16.2
2 seasons,,HOU,NBA,,149,25,19.5,2.3,5.5,.412,1.5,3.9,.375,0.8,1.6,.504,.546,0.4,0.5,.815,0.2,1.1,1.3,1.7,0.8,0.2,0.8,1.4,6.5
1 season,,BOS,NBA,,79,24,26.9,3.6,8.2,.434,1.6,4.2,.372,2.0,4.0,.498,.529,1.4,1.7,.870,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4,10.1
1 season,,MIL,NBA,,43,0,17.2,1.2,3.0,.382,0.9,2.2,.389,0.3,0.8,.361,.523,0.2,0.3,.833,0.2,1.0,1.2,1.4,0.6,0.3,0.4,1.2,3.4
1 season,,BRK,NBA,,35,0,16.3,1.6,4.3,.362,1.1,2.9,.379,0.5,1.4,.327,.490,0.3,0.4,.667,0.1,0.9,1.1,1.6,0.4,0.0,0.8,1.4,4.5
