Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,138,,396,954,105,307,286,379,,456,954,264,24,,,1183,.415,.342,.755,,8.6,3.3,6.9
