Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2008-09,20,CHI,NBA,PG,7,313,97%,2%,,,,-5.9,-4.8,18,11,6,12,,4,0,104,8,3,8
2009-10,21,CHI,NBA,PG,5,212,99%,1%,,,,-13.8,-30.1,7,5,1,6,,0,0,78,8,0,13
2010-11,22,CHI,NBA,PG,16,649,98%,2%,,,,5.8,8.1,34,14,11,17,0,6,0,275,59,12,36
2011-12,23,CHI,NBA,PG,1,37,100%,,,,,9.8,13.7,2,3,0,1,0,0,0,19,1,0,3
2014-15,26,CHI,NBA,PG,12,454,98%,2%,,,,8.4,5.4,24,11,3,13,0,3,0,185,17,2,25
