Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,20,POR,NBA,PF,41,238,16.9,.479,.000,.252,15.1,19.0,17.0,9.8,1.6,1.3,11.2,25.7,,0.2,0.3,0.5,.098,,-1.7,-1.7,-3.4,-0.1
2002-03,21,POR,NBA,PF,77,1301,19.9,.555,.010,.313,12.9,18.9,15.9,5.7,1.7,0.8,9.6,23.0,,3.2,1.6,4.8,.177,,0.6,-1.8,-1.1,0.3
2003-04,22,POR,NBA,PF,81,3067,19.6,.528,.004,.287,9.5,23.4,16.5,10.4,1.2,1.0,13.8,27.6,,4.1,2.9,7.1,.111,,0.1,-1.0,-0.9,0.8
2004-05,23,POR,NBA,PF,46,1603,18.6,.511,.008,.343,10.7,20.8,15.9,10.2,1.1,0.8,11.6,27.7,,1.6,1.5,3.1,.094,,-0.6,-1.6,-2.2,-0.1
2005-06,24,POR,NBA,PF,74,2545,16.9,.483,.045,.279,9.0,19.1,14.0,11.4,1.2,0.4,10.7,28.8,,0.4,0.9,1.3,.024,,-0.8,-2.2,-2.9,-0.6
2006-07,25,POR,NBA,PF,68,2425,22.8,.537,.037,.374,10.0,25.6,17.6,12.8,1.2,0.5,12.6,33.1,,3.8,1.9,5.7,.112,,1.3,-1.4,-0.1,1.1
2007-08,26,NYK,NBA,C,69,2244,18.0,.513,.076,.273,9.1,27.6,18.0,11.8,1.4,0.6,13.6,27.4,,0.9,2.0,3.0,.063,,-1.0,-0.5,-1.5,0.3
2008-09,27,TOT,NBA,PF-C,50,1757,19.6,.531,.111,.279,9.9,23.2,16.3,11.5,1.3,0.7,10.4,28.1,,1.7,1.4,3.0,.083,,0.3,-1.5,-1.2,0.3
2008-09,27,NYK,NBA,C,11,388,19.8,.517,.127,.354,10.9,28.3,19.3,6.6,1.7,0.6,9.5,27.1,,0.4,0.5,0.9,.108,,-1.5,-1.6,-3.0,-0.1
2008-09,27,LAC,NBA,PF,39,1369,19.6,.535,.107,.259,9.6,21.7,15.5,12.9,1.1,0.7,10.7,28.4,,1.2,0.9,2.2,.076,,0.8,-1.5,-0.7,0.4
2009-10,28,MEM,NBA,PF,81,3051,21.2,.546,.039,.348,12.6,23.8,18.2,8.2,1.3,0.8,10.1,24.6,,7.0,2.7,9.7,.153,,1.8,-0.9,0.9,2.2
2010-11,29,MEM,NBA,PF,75,2724,22.6,.552,.036,.333,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,,6.8,3.7,10.5,.185,,2.6,-0.1,2.5,3.1
2011-12,30,MEM,NBA,PF,28,735,17.9,.500,.028,.309,12.1,23.9,17.9,11.2,1.5,0.4,11.0,22.4,,1.0,1.1,2.1,.135,,-0.1,0.1,0.1,0.4
2012-13,31,MEM,NBA,PF,76,2607,17.9,.506,.022,.293,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,,3.2,4.7,7.9,.145,,-0.5,0.7,0.2,1.4
2013-14,32,MEM,NBA,PF,79,2705,18.3,.510,.017,.281,11.6,23.3,17.4,12.7,1.1,0.7,12.0,26.1,,2.9,3.5,6.4,.113,,0.1,0.4,0.4,1.7
2014-15,33,MEM,NBA,PF,71,2304,19.5,.538,.021,.320,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,,3.4,3.8,7.2,.149,,0.4,1.1,1.5,2.0
2015-16,34,MEM,NBA,PF,68,2016,18.3,.519,.029,.238,9.7,20.7,15.0,12.9,1.1,0.6,9.5,24.6,,2.8,1.5,4.3,.103,,0.3,-1.1,-0.8,0.6
2016-17,35,MEM,NBA,PF,45,1092,19.6,.500,.097,.162,10.6,28.7,19.4,14.6,1.1,0.5,8.0,29.0,,0.9,1.6,2.4,.108,,-0.8,-0.4,-1.1,0.2
