Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,7,21,84%,16%,,,,-25.6,-18.5,1,1,0,0,0,0,0,4,1,0,0
1 season,,LAL,NBA,,4,6,49%,51%,,,,-53.3,-55.0,0,0,0,0,0,0,0,2,0,0,0
1 season,,PHI,NBA,,3,15,98%,2%,,,,-14.6,-3.9,1,1,0,0,0,0,0,2,1,0,0
