Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,21,SEA,NBA,PF,78,2720,,,52%,45%,3%,+1.6,+5.4,54,41,34,87,,18,,284,80,17,54
2001-02,22,SEA,NBA,SF,71,2585,,,51%,47%,2%,+5.7,+6.8,34,33,30,84,,13,,287,89,27,57
2002-03,23,SEA,NBA,SF,77,3044,,1%,49%,48%,2%,-1.1,-5.5,44,52,47,86,,35,,296,121,25,57
2003-04,24,SEA,NBA,SF,80,2931,,,71%,25%,4%,-0.1,+1.9,48,47,40,121,,29,,434,103,31,48
2004-05,25,SEA,NBA,SF,71,2697,,,86%,11%,3%,+6.0,+10.4,48,33,42,63,,31,,221,98,26,42
2005-06,26,SEA,NBA,SF,78,2876,,,82%,15%,3%,-3.9,-2.4,55,37,49,83,,34,,420,163,34,52
2006-07,27,SEA,NBA,SF,60,2348,,,74%,25%,1%,-0.6,+6.5,42,31,45,67,,23,,327,112,21,40
2007-08,28,ORL,NBA,PF,81,3076,,,1%,99%,,+6.7,+3.6,68,31,41,112,,23,,466,97,33,46
2008-09,29,ORL,NBA,PF,79,2859,,1%,7%,92%,,+10.5,+10.1,91,37,30,98,,18,,498,96,32,43
2009-10,30,ORL,NBA,PF,72,2369,,,2%,96%,1%,+7.7,-1.6,49,23,36,93,,23,,257,63,16,26
2010-11,31,TOT,NBA,SF-PF,57,1824,,,36%,64%,1%,-1.7,-0.8,38,22,27,0,,0,,214,0,7,16
2010-11,31,ORL,NBA,PF,25,810,,,10%,89%,1%,+3.0,-4.0,17,7,11,27,,7,,72,15,3,11
2010-11,31,WAS,NBA,SF,32,1014,,,56%,43%,1%,-5.3,+3.8,21,15,16,48,,13,,142,20,4,5
2011-12,32,WAS,NBA,SF,28,729,,,71%,26%,3%,-12.6,-8.6,13,13,6,23,,4,,59,20,5,15
2012-13,33,MIA,NBA,PF,55,792,,,5%,76%,20%,-0.5,-12.0,17,8,8,40,,6,0,71,13,1,10
2013-14,34,MIA,NBA,SF,60,971,,,47%,43%,10%,+3.2,-2.8,19,4,12,50,0,7,0,139,12,3,7
