Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,19,SEA,NBA,SF,20,7,7.3,1.0,2.6,.365,0.1,0.3,.167,0.9,2.3,.391,.375,0.4,0.7,.571,0.7,0.6,1.3,0.2,0.4,0.1,1.0,1.0,2.4
1999-00,20,SEA,NBA,SF,82,8,19.2,3.4,6.9,.486,0.5,1.5,.333,2.9,5.4,.527,.521,1.0,1.5,.683,1.5,2.5,4.1,0.9,0.8,0.4,1.0,2.0,8.2
2000-01,21,SEA,NBA,PF,78,78,34.9,5.5,11.4,.480,1.6,3.7,.432,3.9,7.7,.503,.550,2.3,2.7,.826,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4,14.8
2001-02,22,SEA,NBA,SF,71,70,36.4,6.4,13.7,.468,1.7,4.5,.389,4.7,9.2,.506,.531,2.3,2.8,.810,2.0,5.1,7.0,1.7,1.5,0.6,1.4,2.5,16.8
2002-03,23,SEA,NBA,SF,77,77,39.5,6.7,14.9,.452,1.0,2.8,.346,5.8,12.1,.476,.484,3.7,4.5,.820,2.0,4.6,6.5,1.7,1.3,0.5,1.9,2.7,18.1
2003-04,24,SEA,NBA,SF,80,80,36.6,6.7,15.4,.435,1.8,4.8,.376,4.9,10.5,.463,.494,2.6,3.4,.763,1.7,4.8,6.5,2.2,1.2,0.7,1.7,2.9,17.8
2004-05,25,SEA,NBA,SF,71,71,38.0,7.5,16.2,.462,2.4,6.1,.400,5.1,10.1,.499,.537,3.1,4.0,.777,1.5,3.9,5.5,1.3,1.1,0.9,1.7,2.2,20.5
2005-06,26,SEA,NBA,SF,78,77,36.9,6.9,14.8,.467,1.8,4.7,.384,5.1,10.0,.507,.529,4.5,5.5,.818,1.4,3.6,5.0,2.3,1.3,0.6,1.8,2.4,20.1
2006-07,27,SEA,NBA,SF,60,60,39.1,7.7,16.8,.461,2.5,6.5,.390,5.2,10.3,.505,.536,4.4,5.3,.841,1.5,5.1,6.6,2.4,1.1,0.7,2.0,2.4,22.4
2007-08,28,ORL,NBA,PF,81,81,38.0,6.4,14.0,.455,2.8,6.8,.409,3.6,7.2,.498,.554,2.7,3.2,.838,1.2,4.2,5.4,2.4,1.2,0.5,1.7,2.6,18.2
2008-09,29,ORL,NBA,PF,79,79,36.2,6.1,13.8,.439,2.8,7.0,.397,3.3,6.8,.482,.540,2.8,3.4,.836,1.2,4.6,5.7,2.6,1.0,0.6,2.0,2.5,17.7
2009-10,30,ORL,NBA,PF,72,72,32.9,4.9,11.2,.435,2.3,5.9,.397,2.5,5.3,.476,.539,2.0,2.5,.806,0.9,3.6,4.4,1.5,1.1,0.4,1.5,2.5,14.1
2010-11,31,TOT,NBA,SF-PF,57,52,32.0,4.4,10.2,.433,1.5,4.3,.357,2.9,5.9,.488,.508,1.4,1.7,.802,1.2,3.8,5.1,1.6,0.9,0.5,1.5,2.8,11.7
2010-11,31,ORL,NBA,PF,25,25,32.4,4.5,10.8,.419,1.8,4.8,.367,2.8,6.0,.460,.500,1.4,1.8,.756,0.9,3.3,4.2,1.2,0.9,0.4,1.4,2.5,12.2
2010-11,31,WAS,NBA,SF,32,27,31.7,4.3,9.8,.446,1.3,3.9,.347,3.0,5.9,.511,.514,1.3,1.6,.843,1.5,4.3,5.8,2.0,0.9,0.6,1.6,3.0,11.4
2011-12,32,WAS,NBA,SF,28,15,26.0,3.0,7.9,.385,0.6,2.4,.239,2.5,5.5,.448,.421,1.1,1.3,.838,1.2,2.7,3.9,1.0,0.8,0.4,1.1,1.8,7.8
2012-13,33,MIA,NBA,PF,55,9,14.4,1.9,4.5,.414,0.9,2.4,.389,0.9,2.1,.441,.516,0.5,0.8,.622,0.3,1.9,2.2,0.5,0.4,0.3,0.6,1.2,5.2
2013-14,34,MIA,NBA,SF,60,6,16.2,1.6,3.9,.415,0.8,2.2,.343,0.9,1.7,.510,.513,0.4,0.6,.788,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,4.5
