Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,19,SEA,NBA,SF,20,7,145,4.7,12.9,.365,0.2,1.5,.167,4.5,11.4,.391,2.0,3.5,.571,3.2,3.0,6.2,1.0,2.0,0.2,5.0,4.7,11.7
1999-00,20,SEA,NBA,SF,82,8,1575,6.3,12.9,.486,0.9,2.7,.333,5.4,10.2,.527,1.9,2.8,.683,2.9,4.8,7.7,1.6,1.4,0.8,1.8,3.7,15.4
2000-01,21,SEA,NBA,PF,78,78,2720,5.6,11.7,.480,1.6,3.8,.432,4.0,8.0,.503,2.3,2.8,.826,1.9,5.3,7.2,1.7,1.2,0.6,1.7,2.5,15.2
2001-02,22,SEA,NBA,SF,71,70,2585,6.3,13.5,.468,1.7,4.4,.389,4.6,9.1,.506,2.3,2.8,.810,1.9,5.0,6.9,1.7,1.4,0.6,1.4,2.4,16.6
2002-03,23,SEA,NBA,SF,77,77,3044,6.1,13.6,.452,0.9,2.6,.346,5.3,11.0,.476,3.3,4.1,.820,1.8,4.2,5.9,1.6,1.2,0.4,1.7,2.4,16.5
2003-04,24,SEA,NBA,SF,80,80,2931,6.6,15.1,.435,1.8,4.7,.376,4.8,10.4,.463,2.5,3.3,.763,1.6,4.7,6.4,2.1,1.2,0.7,1.7,2.9,17.5
2004-05,25,SEA,NBA,SF,71,71,2697,7.1,15.4,.462,2.3,5.8,.400,4.8,9.6,.499,2.9,3.8,.777,1.5,3.7,5.2,1.3,1.0,0.8,1.6,2.1,19.4
2005-06,26,SEA,NBA,SF,78,77,2876,6.7,14.4,.467,1.8,4.6,.384,5.0,9.8,.507,4.4,5.4,.818,1.4,3.5,4.9,2.3,1.3,0.6,1.8,2.4,19.6
2006-07,27,SEA,NBA,SF,60,60,2348,7.1,15.4,.461,2.3,5.9,.390,4.8,9.5,.505,4.1,4.8,.841,1.4,4.7,6.1,2.2,1.0,0.6,1.8,2.2,20.6
2007-08,28,ORL,NBA,PF,81,81,3076,6.0,13.3,.455,2.6,6.5,.409,3.4,6.8,.498,2.6,3.0,.838,1.1,4.0,5.1,2.3,1.2,0.4,1.6,2.5,17.3
2008-09,29,ORL,NBA,PF,79,79,2859,6.0,13.7,.439,2.8,7.0,.397,3.2,6.7,.482,2.8,3.4,.836,1.2,4.5,5.7,2.6,1.0,0.6,2.0,2.4,17.6
2009-10,30,ORL,NBA,PF,72,72,2369,5.3,12.2,.435,2.6,6.4,.397,2.8,5.8,.476,2.2,2.7,.806,0.9,3.9,4.8,1.6,1.2,0.4,1.6,2.7,15.4
2010-11,31,TOT,NBA,SF-PF,57,52,1824,5.0,11.5,.433,1.7,4.8,.357,3.3,6.7,.488,1.5,1.9,.802,1.4,4.3,5.7,1.8,1.0,0.6,1.7,3.1,13.2
2010-11,31,ORL,NBA,PF,25,25,810,5.0,12.0,.419,2.0,5.3,.367,3.1,6.7,.460,1.5,2.0,.756,1.0,3.7,4.7,1.3,1.0,0.4,1.6,2.8,13.5
2010-11,31,WAS,NBA,SF,32,27,1014,4.9,11.1,.446,1.5,4.4,.347,3.4,6.7,.511,1.5,1.8,.843,1.7,4.8,6.5,2.2,1.1,0.7,1.8,3.4,12.9
2011-12,32,WAS,NBA,SF,28,15,729,4.2,10.9,.385,0.8,3.3,.239,3.4,7.6,.448,1.5,1.8,.838,1.7,3.7,5.4,1.3,1.1,0.5,1.6,2.4,10.7
2012-13,33,MIA,NBA,PF,55,9,792,4.7,11.3,.414,2.3,6.0,.389,2.4,5.4,.441,1.3,2.0,.622,0.9,4.6,5.5,1.4,1.0,0.6,1.5,3.0,13.0
2013-14,34,MIA,NBA,SF,60,6,971,3.6,8.7,.415,1.7,5.0,.343,1.9,3.8,.510,1.0,1.2,.788,0.9,3.2,4.1,2.1,2.0,0.3,1.3,3.3,9.9
