Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,2,0,35,4,13,.308,1,6,.167,1,2,.500,2,10,1,1,0,2,5,10
