Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,373,312,11146,7.8,15.4,.506,0.1,0.2,.276,7.7,15.2,.510,1.8,2.5,.717,3.4,8.4,11.8,2.4,0.9,1.1,2.1,3.3,17.5
5 seasons,,ORL,NBA,,322,297,10334,8.0,15.6,.510,0.1,0.2,.265,7.9,15.4,.513,1.8,2.5,.725,3.4,8.5,11.9,2.5,0.9,1.0,2.1,3.1,17.8
1 season,,PHI,NBA,,51,15,812,5.8,12.9,.450,0.1,0.4,.375,5.7,12.5,.452,0.8,1.5,.529,3.9,7.0,10.9,1.4,0.9,1.5,1.5,4.9,12.5
