Season,Team,Lg,Salary
2011-12,Philadelphia 76ers,NBA,"$1,645,400"
2012-13,Orlando Magic,NBA,"$1,768,800"
2013-14,Orlando Magic,NBA,"$1,793,520"
2014-15,Orlando Magic,NBA,"$2,751,260"
2015-16,Orlando Magic,NBA,"$11,250,000"
