Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,73,2,1250,5.9,9.3,.631,0.0,0.1,.000,5.9,9.2,.637,4.9,7.1,.689,5.0,10.5,15.6,1.1,1.1,3.8,1.8,6.8,16.6,,131,104
2 seasons,,MIA,NBA,,38,0,620,7.0,10.2,.693,0.0,0.1,.000,7.0,10.1,.699,5.5,7.8,.713,5.2,11.2,16.3,0.7,1.2,3.6,1.8,7.8,19.6,,138,102
4 seasons,,DEN,NBA,,31,0,551,4.9,8.5,.582,0.0,0.1,.000,4.9,8.4,.589,4.5,6.7,.667,4.4,9.6,14.0,1.4,0.9,4.4,1.6,6.3,14.4,,127,105
1 season,,MEM,NBA,,4,2,79,3.4,8.2,.417,0.0,0.0,,3.4,8.2,.417,3.4,5.5,.625,8.9,12.3,21.1,2.0,1.4,2.0,3.4,2.7,10.2,,99,112
