Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,21,LAC,NBA,PF,71,1513,16.1,.521,.001,.361,8.8,13.5,11.1,6.6,1.2,1.8,12.0,26.1,,1.5,0.3,1.8,.057,,-1.6,-3.0,-4.6,-1.0
1998-99,22,LAC,NBA,PF,46,1505,15.2,.505,.009,.305,7.4,11.8,9.5,8.9,0.6,1.4,13.5,26.7,,1.2,-0.5,0.7,.024,,-0.5,-3.1,-3.7,-0.6
1999-00,23,LAC,NBA,PF,62,2227,13.4,.492,.008,.203,4.6,15.8,10.0,8.6,1.2,1.5,13.6,24.8,,-0.8,0.5,-0.3,-0.007,,-2.8,-1.7,-4.5,-1.4
2000-01,24,HOU,NBA,SF,69,1972,14.9,.518,.005,.203,6.6,15.4,11.1,9.7,0.8,1.3,12.6,23.2,,1.8,1.4,3.2,.077,,-1.2,-1.1,-2.2,-0.1
2002-03,26,HOU,NBA,PF,67,1377,11.5,.472,.004,.258,8.1,11.7,10.0,8.8,0.9,1.1,14.4,23.3,,-0.2,1.1,0.9,.030,,-3.2,-1.6,-4.8,-1.0
2003-04,27,HOU,NBA,PF,75,2081,13.6,.512,.003,.227,7.8,13.6,10.9,10.1,1.1,1.7,15.0,22.7,,0.9,2.8,3.7,.085,,-2.1,0.4,-1.7,0.1
2004-05,28,TOT,NBA,PF-C,65,1336,9.4,.480,.020,.231,5.9,16.4,11.2,8.7,1.1,1.2,16.1,20.4,,-1.1,1.6,0.5,.020,,-4.5,0.2,-4.3,-0.8
2004-05,28,HOU,NBA,PF,38,905,8.2,.465,.027,.205,5.4,15.5,10.6,10.2,1.0,1.0,16.5,19.9,,-0.9,1.3,0.3,.018,,-4.7,0.9,-3.8,-0.4
2004-05,28,NYK,NBA,C,27,431,12.1,.509,.006,.279,7.0,18.4,12.7,5.7,1.4,1.4,15.2,21.6,,-0.1,0.3,0.2,.022,,-4.1,-1.3,-5.4,-0.4
2005-06,29,NYK,NBA,PF,67,1210,8.5,.496,.003,.213,6.5,16.7,11.5,7.9,0.9,0.9,19.5,19.8,,-1.0,0.4,-0.5,-0.021,,-4.1,-1.3,-5.4,-1.0
2006-07,30,SAC,NBA,PF,12,103,6.3,.356,.000,.464,11.2,21.0,16.0,7.3,2.0,0.7,15.1,17.3,,-0.2,0.1,-0.1,-0.030,,-6.6,-0.2,-6.8,-0.1
