Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,18,MICHIGAN,30,830,157,332,3,7,59,98,,151,31,14,34,64,102,376,.473,.429,.602,27.7,12.5,5.0,1.0
1995-96,19,MICHIGAN,32,908,194,380,1,4,58,98,,223,42,21,25,66,92,447,.511,.250,.592,28.4,14.0,7.0,1.3
1996-97,20,MICHIGAN,35,1055,173,341,1,5,84,117,,218,40,26,31,70,95,431,.507,.200,.718,30.1,12.3,6.2,1.1
