Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,686,21542,,,43%,53%,4%,-3.9,-5.4,353,387,382,543,11,131,13,2547,709,240,461
4 seasons,,"SEA,OKC",NBA,,289,9984,,,27%,70%,3%,-3.8,-5.6,172,185,185,432,0,80,0,1099,466,111,187
4 seasons,,BOS,NBA,,222,6762,,,58%,35%,7%,-4.4,-5.1,118,118,139,223,13,76,11,794,352,82,163
2 seasons,,MEM,NBA,,98,2905,,,63%,37%,,-0.9,-1.9,50,30,41,80,2,17,3,410,137,27,83
1 season,,ORL,NBA,,50,1182,,,60%,40%,,-7.5,-3.3,7,40,13,30,2,6,3,148,55,13,14
1 season,,LAC,NBA,,27,709,,,21%,77%,2%,+0.1,-5.2,6,14,4,32,2,2,0,96,30,7,14
