Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,38,1112,.387,12.2,.743,.301,.199,.083,.160,.257,.398,.560,.278,.233,.328,.355,.505,.044,13,.939,.344,.563,1,0
2 seasons,,BOS,NBA,,15,431,.435,12.5,.725,.290,.217,.058,.159,.275,.430,.650,.267,.125,.364,.447,.488,.036,5,.941,.526,.550,1,0
1 season,,MEM,NBA,,11,298,.333,12.2,.833,.241,.250,.139,.204,.167,.356,.538,.185,.333,.364,.222,.594,.019,0,.750,.278,.600,0,0
1 season,,LAC,NBA,,6,159,.457,10.5,.783,.348,.217,.065,.152,.217,.472,.625,.500,.333,.143,.400,.294,.087,4,1.000,.100,1.000,0,0
1 season,,OKC,NBA,,6,224,.329,12.8,.614,.386,.071,.057,.100,.386,.349,.407,.400,.000,.286,.296,.600,.071,4,1.000,.222,.500,0,0
