Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,21,SEA,NBA,SF,80,2253,,,55%,41%,4%,-11.0,-4.4,49,57,52,116,,20,,253,115,26,51
2008-09,22,OKC,NBA,PF,78,2873,,,22%,76%,1%,-7.7,-3.4,56,66,51,114,,20,,341,143,27,60
2009-10,23,OKC,NBA,PF,82,3043,,,16%,81%,3%,+2.1,-8.9,40,42,53,119,,25,,306,123,38,50
2010-11,24,TOT,NBA,PF-SF,75,2427,,,29%,68%,3%,+0.1,-7.3,31,27,41,0,,0,,239,0,26,43
2010-11,24,OKC,NBA,PF,49,1815,,,18%,79%,3%,+1.4,-5.2,27,20,29,83,,15,,199,85,20,26
2010-11,24,BOS,NBA,SF,26,612,,,62%,38%,,-4.1,-11.9,4,7,12,36,,6,,40,25,6,17
2012-13,26,BOS,NBA,PF,81,2252,,,21%,61%,19%,-1.0,-1.2,46,40,46,86,,24,3,309,122,29,72
2013-14,27,BOS,NBA,SF,82,2805,,,74%,24%,2%,-6.8,-5.8,53,50,61,78,9,36,7,318,151,34,49
2014-15,28,TOT,NBA,SF,78,2454,,,83%,17%,,-5.4,-7.5,37,33,38,0,0,0,0,305,0,24,66
2014-15,28,BOS,NBA,SF,33,1093,,,89%,11%,,-5.4,-7.5,15,21,20,23,4,10,1,127,54,13,25
2014-15,28,MEM,NBA,SF,45,1361,,,79%,21%,,-1.3,-7.2,22,12,18,34,2,7,0,178,65,11,41
2015-16,29,TOT,NBA,SF,80,2253,,,40%,59%,1%,+0.1,-5.2,34,32,27,0,0,0,0,328,0,23,56
2015-16,29,MEM,NBA,SF,53,1544,,,49%,51%,,-0.6,+2.9,28,18,23,46,0,10,3,232,72,16,42
2015-16,29,LAC,NBA,SF,27,709,,,21%,77%,2%,+0.1,-5.2,6,14,4,32,2,2,0,96,30,7,14
2016-17,30,ORL,NBA,SF,50,1182,,,60%,40%,,-7.5,-3.3,7,40,13,30,2,6,3,148,55,13,14
