Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,38,15,1112,4.5,11.7,.387,1.1,3.0,.355,3.5,8.7,.398,3.4,4.3,.784,1.0,4.0,5.0,1.6,0.7,0.6,1.8,2.8,13.5
2 seasons,,BOS,NBA,,15,6,431,5.0,11.5,.435,1.4,3.2,.447,3.6,8.4,.430,4.3,5.3,.810,1.0,3.7,4.7,1.3,0.6,0.7,2.6,3.5,15.7
1 season,,MEM,NBA,,11,2,298,4.3,13.0,.333,0.5,2.2,.222,3.9,10.9,.356,2.7,3.1,.846,1.1,5.2,6.3,2.3,0.6,0.6,1.9,2.2,11.8
1 season,,LAC,NBA,,6,1,159,4.8,10.4,.457,0.9,2.3,.400,3.8,8.2,.472,3.4,5.7,.600,0.7,3.6,4.3,0.9,1.4,0.5,0.7,2.7,13.8
1 season,,OKC,NBA,,6,6,224,3.7,11.3,.329,1.3,4.3,.296,2.4,6.9,.349,2.7,3.2,.850,1.0,3.5,4.5,1.6,0.6,0.5,1.0,2.6,11.4
