Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,24,LAC,NBA,SG,81,11,1208,6.0,13.6,.441,2.2,5.9,.374,3.8,7.7,.492,2.7,3.4,.783,1.9,2.1,4.0,2.3,1.1,0.4,1.9,4.5,16.9
1995-96,25,LAC,NBA,SG,65,1,784,4.5,11.1,.405,1.7,5.2,.333,2.8,5.9,.469,3.1,3.8,.817,1.8,2.9,4.7,2.2,1.1,0.5,2.1,3.8,13.8
1996-97,26,LAC,NBA,SG,65,0,747,6.5,14.4,.450,2.5,5.8,.425,4.0,8.6,.466,3.3,4.0,.821,2.4,2.7,5.1,2.5,1.6,0.5,2.2,4.1,18.7
1997-98,27,LAC,NBA,SG,67,35,1740,5.3,11.8,.452,2.2,5.4,.409,3.1,6.4,.489,2.9,3.5,.824,1.4,3.4,4.9,1.8,1.1,0.2,1.7,2.8,15.7
1998-99,28,LAC,NBA,SG,49,38,1242,5.2,12.1,.432,1.9,4.8,.394,3.3,7.3,.456,2.6,3.0,.863,1.1,2.9,4.1,1.5,1.3,0.2,1.5,2.5,14.9
1999-00,29,LAC,NBA,SF,75,23,1712,5.0,12.0,.415,2.0,5.1,.383,3.0,6.9,.439,1.8,2.1,.850,1.6,3.1,4.7,1.7,0.9,0.3,1.2,2.9,13.8
2000-01,30,LAC,NBA,SG,81,40,2144,4.9,11.3,.433,2.0,5.0,.404,2.9,6.3,.456,2.7,3.0,.873,0.9,3.1,4.0,1.6,0.8,0.3,1.3,2.1,14.4
2001-02,31,LAC,NBA,SG,71,64,1718,4.3,9.9,.439,2.3,5.0,.466,2.0,4.9,.412,2.1,2.4,.894,0.9,3.0,3.9,2.3,0.9,0.3,1.3,2.3,13.1
2002-03,32,LAC,NBA,SG,62,26,1360,5.6,11.8,.471,2.1,5.3,.398,3.4,6.5,.531,2.7,3.2,.828,1.2,3.0,4.1,1.9,0.9,0.2,1.5,2.4,15.9
2003-04,33,HOU,NBA,SF,49,0,703,3.7,9.8,.377,2.2,6.2,.352,1.5,3.5,.420,0.7,0.8,.875,0.5,3.2,3.7,1.3,0.8,0.3,1.5,2.2,10.3
2004-05,34,CHI,NBA,SG,68,11,841,4.8,11.0,.430,2.4,5.7,.425,2.3,5.3,.435,1.9,2.4,.804,0.6,2.7,3.4,2.2,1.2,0.0,1.6,2.9,13.9
2005-06,35,CHI,NBA,SG,29,1,228,3.8,9.6,.393,1.4,5.2,.273,2.4,4.4,.536,0.3,0.8,.400,0.6,3.0,3.6,2.1,0.9,0.2,1.7,3.2,9.3
2006-07,36,PHO,NBA,SG,11,0,73,4.4,12.3,.360,3.5,8.9,.389,1.0,3.5,.286,1.0,1.0,1.000,1.0,3.5,4.4,2.0,0.0,0.5,2.5,3.0,13.3
2007-08,37,PHO,NBA,SF,16,0,113,3.8,10.5,.364,3.5,8.3,.423,0.3,2.2,.143,1.3,1.3,1.000,0.3,3.5,3.8,3.2,0.0,0.3,1.9,3.5,12.4
