Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,22,TOT,NBA,PG,43,442,99%,1%,,,,-5.4,-8.2,16,15,3,0,,0,,182,0,1,5
2010-11,22,HOU,NBA,PG,28,329,99%,1%,,,,-6.5,-9.4,12,12,2,16,,0,,147,4,0,2
2010-11,22,MEM,NBA,PG,15,113,100%,,,,,-2.3,-4.9,4,3,1,7,,1,,35,4,1,3
2011-12,23,TOT,NBA,PG,26,234,100%,,,,,-7.7,-6.6,8,5,0,0,,0,,93,0,0,4
2011-12,23,GSW,NBA,PG,6,63,100%,,,,,+4.8,+8.6,0,1,0,0,,0,,19,0,0,1
2011-12,23,ORL,NBA,PG,20,171,100%,,,,,-12.6,-14.4,8,4,0,4,,0,,74,3,0,3
2012-13,24,TOT,NBA,PG,52,516,100%,,,,,-5.5,-0.8,20,15,2,0,,0,0,201,0,1,10
2012-13,24,ORL,NBA,PG,36,378,100%,,,,,-8.6,-0.9,17,9,1,6,,0,1,127,3,1,9
2012-13,24,MIL,NBA,PG,16,138,100%,,,,,+2.6,+4.7,3,6,1,8,,1,0,74,0,0,1
2013-14,25,PHO,NBA,PG,70,1006,100%,,,,,+0.5,-2.7,43,14,8,33,7,3,2,429,19,7,19
2014-15,26,TOT,NBA,PG,55,832,99%,1%,,,,-13.2,-15.9,44,28,6,0,0,0,0,425,0,7,20
2014-15,26,OKC,NBA,PG,30,155,95%,5%,,,,-13.2,-15.9,4,4,0,3,1,0,1,62,4,1,2
2014-15,26,PHI,NBA,PG,25,677,100%,,,,,-4.9,+5.4,40,24,5,21,1,5,1,363,20,6,18
2015-16,27,TOT,NBA,PG,77,2239,99%,1%,,,,-2.4,+1.8,77,83,15,0,0,0,0,1177,0,22,54
2015-16,27,NOP,NBA,PG,27,617,98%,2%,,,,-2.4,+1.8,29,11,5,16,2,3,3,360,13,5,19
2015-16,27,PHI,NBA,PG,50,1622,100%,,,,,-9.8,+1.4,48,72,0,47,2,0,1,817,53,17,35
2016-17,28,DET,NBA,PG,48,1148,100%,,,,,+2.7,+6.8,5,51,12,47,2,4,2,552,23,4,25
