Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,22,TOT,NBA,PG,43,442,.374,9.1,.913,.304,.365,.122,.122,.087,.381,.343,.405,.429,.357,.300,.150,.009,1,.667,.100,1.000,0,0
2010-11,22,HOU,NBA,PG,28,329,.386,9.8,.904,.277,.361,.133,.133,.096,.387,.304,.400,.455,.455,.375,.138,.000,0,.667,.125,1.000,0,0
2010-11,22,MEM,NBA,PG,15,113,.344,7.3,.938,.375,.375,.094,.094,.063,.367,.417,.417,.333,.000,.000,.182,.031,1,,.000,,0,0
2011-12,23,TOT,NBA,PG,26,234,.383,9.9,.889,.247,.370,.123,.148,.111,.389,.500,.433,.200,.250,.333,.250,.000,0,1.000,.111,.000,0,0
2011-12,23,GSW,NBA,PG,6,63,.400,11.6,.833,.167,.400,.100,.167,.167,.400,.400,.500,.000,.400,.400,.400,.000,0,1.000,.000,,0,0
2011-12,23,ORL,NBA,PG,20,171,.373,8.9,.922,.294,.353,.137,.137,.078,.383,.533,.389,.286,.143,.250,.167,.000,0,1.000,.250,.000,0,0
2012-13,24,TOT,NBA,PG,52,516,.352,11.7,.830,.296,.195,.132,.208,.170,.364,.447,.419,.238,.273,.296,.271,.013,2,1.000,.111,.333,0,0
2012-13,24,ORL,NBA,PG,36,378,.336,11.7,.853,.302,.181,.147,.224,.147,.354,.429,.381,.294,.269,.235,.257,.009,1,1.000,.059,1.000,0,0
2012-13,24,MIL,NBA,PG,16,138,.395,11.7,.767,.279,.233,.093,.163,.233,.394,.500,.500,.000,.286,.400,.308,.023,1,1.000,.200,.000,0,0
2013-14,25,PHO,NBA,PG,70,1006,.423,8.4,.918,.388,.288,.100,.139,.082,.457,.569,.370,.429,.359,.043,.153,.004,1,.000,.348,.000,0,0
2014-15,26,TOT,NBA,PG,55,832,.390,8.2,.837,.322,.417,.076,.022,.163,.407,.551,.346,.214,.125,.300,.200,.005,2,.722,.217,.154,0,0
2014-15,26,OKC,NBA,PG,30,155,.333,6.5,.889,.444,.400,.022,.022,.111,.350,.500,.222,.000,.000,.200,.286,.022,1,1.000,.200,.000,0,0
2014-15,26,PHI,NBA,PG,25,677,.398,8.5,.829,.304,.419,.084,.022,.171,.416,.561,.363,.222,.143,.309,.189,.003,1,.706,.218,.167,0,0
2015-16,27,TOT,NBA,PG,77,2239,.411,10.8,.824,.333,.188,.104,.199,.176,.428,.550,.341,.356,.344,.329,.188,.009,7,.589,.118,.400,1,0
2015-16,27,NOP,NBA,PG,27,617,.430,9.5,.855,.382,.206,.079,.189,.145,.451,.598,.340,.389,.302,.303,.159,.004,1,.700,.242,.375,0,0
2015-16,27,PHI,NBA,PG,50,1622,.405,11.2,.815,.318,.183,.112,.202,.185,.420,.532,.341,.349,.356,.336,.198,.011,6,.565,.088,.417,1,0
2016-17,28,DET,NBA,PG,48,1148,.429,11.3,.846,.331,.194,.109,.212,.154,.463,.573,.351,.419,.405,.246,.135,.008,3,.733,.213,.308,2,0
