Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,372,96,6438,5.4,13.3,.406,0.6,2.0,.288,4.8,11.3,.427,1.3,2.0,.650,0.7,3.8,4.5,7.3,1.5,0.4,2.6,2.3,12.7
2 seasons,,PHI,NBA,,75,64,2299,6.7,16.6,.402,1.0,3.0,.328,5.7,13.6,.419,1.8,2.8,.646,0.6,3.9,4.5,7.8,1.5,0.4,3.1,2.1,16.2
1 season,,PHO,NBA,,70,1,1006,4.3,10.1,.423,0.0,0.8,.043,4.2,9.2,.457,0.8,1.4,.564,1.1,3.5,4.6,6.4,1.8,0.5,2.3,2.4,9.3
2 seasons,,ORL,NBA,,56,3,549,3.8,11.0,.347,0.3,1.4,.238,3.5,9.6,.363,0.6,1.0,.600,1.0,3.7,4.7,5.8,1.6,0.5,2.6,1.6,8.5
1 season,,DET,NBA,,49,21,1169,5.4,12.4,.433,0.5,1.9,.242,4.9,10.5,.468,1.2,1.7,.679,0.4,3.6,4.0,7.4,1.1,0.5,2.1,2.5,12.4
1 season,,OKC,NBA,,30,0,155,3.5,10.5,.333,0.2,1.2,.200,3.3,9.3,.350,1.4,2.1,.667,1.2,5.1,6.3,6.5,0.9,0.2,2.1,2.8,8.6
1 season,,HOU,NBA,,28,3,329,3.5,9.1,.386,0.3,0.9,.375,3.2,8.2,.387,0.8,1.1,.700,0.7,3.9,4.6,7.0,1.4,0.2,2.8,2.8,8.1
1 season,,NOP,NBA,,27,3,617,5.7,13.3,.430,0.6,1.9,.303,5.1,11.4,.451,1.9,2.5,.767,0.8,4.6,5.4,9.0,1.4,0.4,2.6,2.2,13.9
1 season,,MIL,NBA,,16,0,138,4.4,11.2,.395,1.0,2.6,.400,3.4,8.6,.394,0.0,0.0,,0.3,3.7,3.9,7.8,2.1,0.8,2.6,3.1,9.9
1 season,,MEM,NBA,,15,0,113,3.5,10.2,.344,0.0,0.6,.000,3.5,9.6,.367,1.6,3.5,.455,0.3,1.3,1.6,4.8,1.6,0.0,2.5,3.5,8.6
1 season,,GSW,NBA,,6,1,63,6.9,17.1,.400,1.1,2.9,.400,5.7,14.3,.400,0.6,1.1,.500,1.1,4.0,5.1,5.1,2.3,0.0,0.6,2.3,15.4
