Player,Sim,1,2,3,4,5
Oleksiy Pecherov,,0.5,0.1,0.0,,
Matt Fish,66.8,0.4,0.2,0.0,,
Alan Ogg,65.0,0.5,0.3,0.0,,
George Zidek,54.5,0.6,0.3,0.0,,
Patrick O'Bryant,42.8,0.3,0.2,0.0,0.0,
Chris Welp,38.8,0.7,0.3,0.0,,
Paul Ruffner,33.0,0.9,0.1,0.0,0.0,0.0
Mike Peplowski,33.0,0.9,0.1,0.0,,
Joe Cooper,31.0,0.2,0.1,0.0,,
Dexter Pittman,29.5,0.6,0.0,-0.1,-0.1,
Olumide Oyedeji,27.2,0.4,0.4,0.3,,
