Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,21,BOS,NBA,SG,39,507,.426,16.0,.568,.252,.032,.058,.226,.432,.477,.615,.400,.222,.400,.358,.571,.019,3,.833,.388,.308,0,0
2005-06,22,BOS,NBA,PG,71,2418,.487,14.4,.681,.314,.058,.064,.244,.319,.534,.614,.325,.477,.497,.385,.390,.023,16,.905,.385,.381,5,1
2006-07,23,BOS,NBA,SG,69,2219,.427,14.4,.752,.285,.054,.078,.335,.248,.447,.603,.205,.339,.379,.365,.473,.014,9,.862,.287,.431,0,0
2007-08,24,TOT,NBA,PG,61,1533,.413,13.7,.716,.265,.128,.084,.238,.284,.435,.492,.344,.425,.425,.356,.236,.023,8,.729,.311,.262,1,0
2007-08,24,SEA,NBA,PG,35,727,.388,13.3,.776,.256,.140,.088,.292,.224,.402,.406,.286,.500,.425,.339,.154,.028,4,.474,.232,.231,1,0
2007-08,24,CLE,NBA,PG,26,806,.440,14.1,.649,.276,.116,.080,.178,.351,.479,.581,.423,.333,.425,.367,.329,.018,4,.897,.367,.276,0,0
2008-09,25,CLE,NBA,SG,64,2152,.457,15.2,.635,.229,.067,.138,.200,.365,.490,.615,.310,.442,.440,.399,.268,.016,10,.923,.456,.394,0,0
2009-10,26,CLE,NBA,SG,60,1500,.445,11.4,.823,.321,.126,.211,.165,.177,.471,.550,.418,.391,.458,.325,.331,.032,13,.800,.351,.296,1,0
2010-11,27,BOS,NBA,PG,24,453,.458,15.0,.725,.183,.125,.208,.208,.275,.494,.545,.267,.560,.520,.364,.163,.000,0,.750,.242,.375,1,0
2011-12,28,DAL,NBA,PG,44,1060,.461,13.9,.789,.244,.092,.153,.300,.211,.489,.625,.333,.545,.398,.355,.201,.033,8,.741,.303,.435,1,0
