Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,473,8020,,,,20%,80%,+0.9,-0.1,156,98,104,680,0,46,4,1452,339,99,155
3 seasons,,LAL,NBA,,173,2706,,,,28%,72%,+3.2,-1.5,53,38,40,292,0,13,0,475,157,45,68
2 seasons,,GSW,NBA,,121,2568,,,,13%,87%,-1.4,+3.8,57,33,29,207,0,16,0,595,89,28,30
1 season,,LAC,NBA,,65,701,,,,23%,77%,+2.7,-5.2,14,9,6,39,0,3,1,78,27,6,19
1 season,,NYK,NBA,,64,1141,,,,,100%,+0.8,-0.5,16,5,20,103,0,12,0,221,41,14,17
2 seasons,,MIN,NBA,,33,625,,,,55%,45%,-1.8,-4.6,10,7,7,39,0,2,3,60,25,5,13
1 season,,MIA,NBA,,13,221,,,,,100%,-1.0,-8.3,3,5,0,24,0,0,0,12,8,1,8
1 season,,WAS,NBA,,4,58,,,,6%,94%,+11.7,+18.0,3,1,2,2,0,2,0,11,0,0,0
