Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,23,LAL,NBA,C,23,1,161,4.9,9.8,.500,0.0,0.0,,4.9,9.8,.500,4.9,8.9,.556,3.6,8.5,12.1,2.6,1.0,3.3,2.3,9.8,14.8,,109,103
2006-07,24,LAL,NBA,C,72,1,1087,6.9,12.7,.549,0.0,0.0,.000,6.9,12.6,.551,4.2,6.3,.664,4.2,8.1,12.2,3.0,0.8,3.7,2.5,9.5,18.1,,116,106
2007-08,25,LAL,NBA,C,78,21,1458,6.5,13.7,.474,0.0,0.0,.000,6.5,13.6,.475,4.8,6.4,.753,3.3,7.3,10.5,4.4,1.0,3.7,2.5,6.9,17.8,,112,104
2008-09,26,GSW,NBA,C,79,26,1696,5.4,10.6,.508,0.0,0.1,.000,5.4,10.5,.512,2.8,3.6,.790,2.5,7.8,10.4,4.8,1.0,4.8,2.0,7.0,13.5,,116,110
2009-10,27,GSW,NBA,C,42,20,872,4.7,8.0,.582,0.0,0.1,.000,4.7,8.0,.586,2.0,4.3,.474,3.0,7.5,10.5,4.9,1.3,3.0,2.7,5.4,11.4,,110,110
2010-11,28,NYK,NBA,C,64,21,1141,4.5,7.2,.632,0.0,0.0,,4.5,7.2,.632,2.7,4.3,.622,2.8,6.3,9.1,4.0,1.5,3.2,1.8,7.0,11.8,,127,108
2011-12,29,TOT,NBA,C,17,5,279,3.6,6.2,.576,0.0,0.2,.000,3.6,6.0,.594,2.4,4.1,.591,3.8,9.4,13.2,1.9,2.6,3.2,2.6,7.3,9.6,,107,96
2011-12,29,WAS,NBA,C,4,0,58,2.7,2.7,1.000,0.0,0.0,,2.7,2.7,1.000,0.0,0.0,,0.9,9.8,10.7,4.5,5.4,2.7,5.4,6.3,5.4,,76,95
2011-12,29,MIA,NBA,C,13,5,221,3.8,7.1,.533,0.0,0.2,.000,3.8,6.9,.552,3.1,5.2,.591,4.5,9.3,13.8,1.2,1.9,3.3,1.9,7.6,10.7,,114,96
2012-13,30,LAC,NBA,C,65,0,701,3.7,7.3,.505,0.0,0.0,,3.7,7.3,.505,1.7,4.7,.365,3.4,8.0,11.4,2.6,1.4,2.6,2.2,6.0,9.1,,99,103
2013-14,31,MIN,NBA,C,31,10,606,5.2,8.7,.598,0.0,0.0,,5.2,8.7,.598,1.7,4.1,.420,4.5,9.7,14.2,2.0,0.7,4.1,2.0,5.3,12.1,,113,103
2014-15,32,MIN,NBA,C,2,0,19,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.7,2.7,5.4,0.0,0.0,0.0,0.0,0.0,,214,119
