Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,20,GSW,NBA,C,11,267,,,,,100%,4.7,6.4,2,4,3,19,,1,0,14,15,3,1
2012-13,26,GSW,NBA,C,3,17,,,,36%,64%,-3.3,-3.8,1,0,0,6,0,0,0,3,0,0,0
