Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,60,60,35.0,3.8,8.2,.465,0.0,0.0,,3.8,8.2,.465,.465,2.1,3.0,.676,4.0,7.0,11.0,2.8,1.0,1.8,1.8,3.6,9.7
7 seasons,,CHI,NBA,,60,60,35.0,3.8,8.2,.465,0.0,0.0,,3.8,8.2,.465,.465,2.1,3.0,.676,4.0,7.0,11.0,2.8,1.0,1.8,1.8,3.6,9.7
