Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,22,CHI,NBA,C,74,1534,,,,10%,90%,0.0,+5.1,32,28,29,106,,7,,185,90,13,44
2008-09,23,CHI,NBA,C,80,1938,,,,15%,85%,+2.6,+5.3,25,17,40,133,,17,,227,86,24,56
2009-10,24,CHI,NBA,C,64,1925,,,,22%,78%,-1.3,+0.5,51,18,48,91,,19,,286,96,17,53
2010-11,25,CHI,NBA,C,48,1576,,,,5%,95%,+5.6,-4.4,34,20,36,63,,16,,235,85,20,61
2011-12,26,CHI,NBA,C,64,1945,,,,,100%,+7.7,-4.9,40,28,24,75,,8,,351,81,13,63
2012-13,27,CHI,NBA,C,66,2426,,,,,100%,+1.4,+2.0,99,40,37,87,,14,4,573,101,18,69
2013-14,28,CHI,NBA,C,80,2820,,,,,100%,+4.0,+6.6,98,46,49,108,1,30,4,954,140,30,78
2014-15,29,CHI,NBA,C,67,2049,,,,,100%,+2.0,-2.7,66,23,34,88,3,19,9,707,69,7,44
2015-16,30,CHI,NBA,C,29,635,,,,21%,79%,-0.2,+1.7,33,6,13,38,0,4,1,254,16,1,16
2016-17,31,NYK,NBA,C,45,1008,,,,3%,97%,-6.3,-5.8,8,31,19,57,4,10,0,232,29,4,11
