Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,25,POR,NBA,PG,38,10,16.4,1.3,3.7,.348,0.6,1.6,.361,0.7,2.1,.338,.426,1.1,1.6,.677,0.4,1.1,1.5,2.6,0.7,0.1,1.4,1.4,4.3
1998-99,26,NYK,NBA,PG,17,0,5.6,0.4,1.2,.286,0.0,0.3,.000,0.4,0.9,.375,.286,0.3,1.1,.278,0.2,0.4,0.6,1.1,0.5,0.0,0.7,0.5,1.0
1999-00,27,NYK,NBA,PG,37,0,7.8,0.8,1.9,.414,0.1,0.4,.154,0.7,1.5,.474,.429,0.3,0.5,.611,0.1,0.6,0.7,1.3,0.2,0.0,0.8,0.9,1.9
2000-01,28,TOT,NBA,PG,22,0,9.5,0.8,2.5,.333,0.1,0.6,.143,0.7,1.8,.400,.352,0.4,0.7,.533,0.2,0.7,1.0,1.4,0.4,0.0,0.8,1.0,2.1
2000-01,28,BOS,NBA,PG,7,0,20.3,1.4,5.0,.286,0.3,1.6,.182,1.1,3.4,.333,.314,0.6,1.3,.444,0.3,1.0,1.3,3.4,1.0,0.1,1.3,2.3,3.7
2000-01,28,NYK,NBA,PG,15,0,4.4,0.5,1.3,.421,0.0,0.2,.000,0.5,1.1,.500,.421,0.3,0.4,.667,0.2,0.6,0.8,0.5,0.1,0.0,0.5,0.3,1.3
2001-02,29,POR,NBA,PG,59,2,8.8,0.8,1.9,.398,0.1,0.2,.545,0.7,1.7,.382,.425,0.5,0.7,.707,0.4,0.8,1.2,1.9,0.4,0.0,0.8,0.9,2.1
2002-03,30,CHI,NBA,PG,17,0,11.5,1.4,2.9,.460,0.2,0.4,.667,1.1,2.6,.432,.500,0.6,0.7,.833,0.2,0.9,1.1,2.1,0.6,0.2,1.0,1.2,3.5
2003-04,31,TOT,NBA,PG,40,0,10.3,1.0,2.6,.381,0.3,0.6,.478,0.7,2.1,.354,.433,0.7,0.8,.871,0.2,0.7,0.9,2.1,0.6,0.1,0.8,1.1,3.0
2003-04,31,TOR,NBA,PG,3,0,3.3,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.3
2003-04,31,CHI,NBA,PG,37,0,10.9,1.0,2.7,.376,0.3,0.6,.478,0.7,2.1,.346,.431,0.7,0.8,.871,0.2,0.8,1.0,2.2,0.7,0.1,0.9,1.2,3.1
2004-05,32,LAC,NBA,PG,80,39,24.3,2.1,5.5,.376,0.6,1.6,.369,1.5,3.9,.378,.430,0.7,0.9,.770,0.3,2.1,2.3,5.1,1.0,0.1,1.6,1.3,5.5
2005-06,33,TOT,NBA,PG,27,0,9.1,0.8,2.0,.389,0.2,0.5,.385,0.6,1.5,.390,.435,0.3,0.4,.583,0.0,0.8,0.8,1.3,0.3,0.0,0.8,0.8,2.0
2005-06,33,SEA,NBA,PG,4,0,7.8,1.3,2.0,.625,0.0,0.3,.000,1.3,1.8,.714,.625,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.8,0.3,2.5
2005-06,33,HOU,NBA,PG,23,0,9.3,0.7,2.0,.348,0.2,0.5,.417,0.5,1.5,.324,.402,0.3,0.5,.583,0.0,0.8,0.9,1.4,0.3,0.0,0.8,0.9,1.9
