Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,28,TOT,NBA,PG,22,208,81%,16%,3%,,,-2.5,-2.8,12,4,1,0,,0,,76,0,1,7
2000-01,28,BOS,NBA,PG,7,142,100%,,,,,-4.8,-2.4,6,3,0,6,,0,,61,3,1,5
2000-01,28,NYK,NBA,PG,15,66,41%,49%,10%,,,+2.4,-0.7,6,1,1,2,,1,,15,1,0,2
2001-02,29,POR,NBA,PG,59,520,52%,47%,1%,,,-0.9,-5.2,26,12,9,19,,4,,246,12,3,12
2002-03,30,CHI,NBA,PG,17,196,75%,25%,,,,+0.8,+6.5,11,4,2,11,,1,,75,4,0,3
2003-04,31,TOT,NBA,PG,40,412,72%,28%,,,,-8.3,-3.3,18,11,4,0,,0,,174,0,2,5
2003-04,31,TOR,NBA,PG,3,10,94%,6%,,,,+31.2,+34.7,0,0,0,0,,0,,5,0,0,0
2003-04,31,CHI,NBA,PG,37,402,71%,29%,,,,-9.1,-2.4,18,11,4,18,,4,,169,5,2,5
2004-05,32,LAC,NBA,PG,80,1945,95%,5%,,,,-1.1,-0.6,87,21,17,40,,11,,850,12,1,19
2005-06,33,TOT,NBA,PG,27,246,73%,14%,13%,,,-6.5,-4.2,12,6,4,0,,0,,76,0,2,2
2005-06,33,SEA,NBA,PG,4,31,93%,7%,,,,-34.2,-31.2,2,0,1,0,,1,,4,0,0,0
2005-06,33,HOU,NBA,PG,23,215,71%,15%,14%,,,-2.5,-1.1,10,6,3,7,,2,,72,2,2,2
