Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,25,POR,NBA,PG,38,622,9.6,.481,.433,.440,2.7,7.6,5.2,24.8,2.1,0.4,23.6,16.0,,-0.1,0.7,0.6,.048,,-2.3,-1.0,-3.3,-0.2
1998-99,26,NYK,NBA,PG,17,95,6.2,.294,.238,.857,3.9,8.4,6.2,33.2,5.2,0.0,29.3,20.7,,-0.4,0.2,-0.2,-0.105,,-6.5,1.7,-4.8,-0.1
1999-00,27,NYK,NBA,PG,37,289,7.0,.456,.186,.257,1.3,9.6,5.5,26.9,1.7,0.3,28.5,17.9,,-0.4,0.3,-0.1,-0.018,,-5.2,-0.8,-6.0,-0.3
2000-01,28,TOT,NBA,PG,22,208,6.3,.380,.259,.278,2.9,9.2,6.0,24.2,2.0,0.4,21.9,17.4,,-0.4,0.2,-0.2,-0.039,,-5.4,-1.7,-7.1,-0.3
2000-01,28,BOS,NBA,PG,7,142,5.6,.334,.314,.257,1.6,6.0,3.7,26.9,2.6,0.5,18.8,15.3,,-0.2,0.1,-0.1,-0.043,,-5.3,-2.3,-7.6,-0.2
2000-01,28,NYK,NBA,PG,15,66,7.8,.462,.158,.316,5.7,16.0,11.0,18.6,0.8,0.0,27.0,21.9,,-0.1,0.1,0.0,-0.030,,-5.6,-0.5,-6.1,-0.1
2001-02,29,POR,NBA,PG,59,520,12.2,.477,.097,.363,5.1,10.3,7.7,32.7,2.6,0.3,26.4,15.6,,0.2,0.5,0.7,.066,,-2.5,-0.7,-3.2,-0.2
2002-03,30,CHI,NBA,PG,17,196,13.4,.543,.120,.240,2.3,8.3,5.4,29.0,2.6,1.1,23.5,16.4,,0.1,0.1,0.3,.070,,-1.8,-1.4,-3.2,-0.1
2003-04,31,TOT,NBA,PG,40,412,13.1,.497,.219,.295,2.3,7.6,4.9,32.8,3.2,0.5,21.8,16.5,,0.2,0.4,0.6,.075,,-2.3,-1.6,-3.9,-0.2
2003-04,31,TOR,NBA,PG,3,10,18.3,.500,.000,.000,0.0,0.0,0.0,43.1,0.0,0.0,0.0,19.4,,0.0,0.0,0.0,.148,,-1.8,-11.8,-13.6,0.0
2003-04,31,CHI,NBA,PG,37,402,12.9,.497,.228,.307,2.4,7.8,5.0,32.6,3.2,0.6,22.4,16.4,,0.2,0.4,0.6,.073,,-2.3,-1.3,-3.6,-0.2
2004-05,32,LAC,NBA,PG,80,1945,11.6,.460,.294,.167,1.5,9.8,5.8,32.7,2.3,0.3,20.8,14.3,,0.3,1.6,1.9,.048,,-1.4,-1.1,-2.6,-0.3
2005-06,33,TOT,NBA,PG,27,246,6.3,.455,.241,.222,0.5,9.9,5.3,23.4,1.8,0.3,27.1,15.6,,-0.4,0.2,-0.1,-0.025,,-5.9,-1.0,-7.0,-0.3
2005-06,33,SEA,NBA,PG,4,31,7.8,.625,.125,.000,0.0,7.9,3.9,10.5,0.0,0.0,27.3,15.9,,0.0,0.0,0.0,-0.058,,-4.2,-4.8,-9.0,-0.1
2005-06,33,HOU,NBA,PG,23,215,6.1,.429,.261,.261,0.6,10.2,5.5,25.2,2.0,0.4,27.0,15.6,,-0.4,0.3,-0.1,-0.020,,-6.2,-0.5,-6.7,-0.3
