Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,21,416,.430,11.4,.891,.311,.145,.155,.280,.109,.442,.617,.321,.333,.370,.333,.461,.047,7,.857,.429,.444,1,0
3 seasons,,MIA,NBA,,16,336,.415,11.5,.898,.340,.102,.129,.327,.102,.424,.580,.267,.368,.333,.333,.411,.054,7,.800,.400,.333,0,0
1 season,,HOU,NBA,,5,80,.478,11.2,.870,.217,.283,.239,.130,.130,.500,.800,.385,.273,.667,.333,.600,.022,0,1.000,.500,.667,1,0
