Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,20,MIA,NBA,PF,7,0,178,6.9,17.8,.386,0.8,2.6,.308,6.1,15.2,.400,2.6,3.4,.765,2.0,8.3,10.3,1.4,0.4,1.4,2.2,2.8,17.2
2009-10,21,MIA,NBA,PF,5,5,135,5.9,13.1,.449,0.3,0.5,.500,5.6,12.5,.447,1.9,2.4,.778,2.7,5.1,7.7,0.8,1.1,0.0,3.5,2.7,13.9
2013-14,25,MIA,NBA,SF,4,0,23,7.8,15.7,.500,0.0,0.0,,7.8,15.7,.500,1.6,4.7,.333,3.1,3.1,6.3,3.1,0.0,0.0,1.6,4.7,17.2
2015-16,27,HOU,NBA,SF,5,0,80,9.9,20.7,.478,0.9,2.7,.333,9.0,18.0,.500,2.7,3.2,.857,1.8,7.7,9.5,1.4,0.5,0.0,3.2,3.6,23.4
