Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2008-09,20,MIA,NBA,PF,7,178,14.9,.445,.148,.193,7.7,27.1,18.1,8.5,0.7,3.4,10.3,30.9,,-0.2,0.3,0.1,.021,,-5.8,-0.6,-6.4,-0.2
2009-10,21,MIA,NBA,PF,5,135,9.8,.491,.041,.184,8.5,19.0,13.4,4.1,1.6,0.0,19.7,22.7,,-0.2,0.2,-0.1,-0.024,,-6.2,-0.3,-6.5,-0.2
2013-14,25,MIA,NBA,SF,4,23,14.6,.486,.000,.300,12.0,11.2,11.6,16.7,0.0,0.0,8.1,27.4,,0.0,0.0,0.0,.031,,-2.5,-2.7,-5.2,0.0
2015-16,27,HOU,NBA,SF,5,80,15.9,.530,.130,.152,5.0,23.8,13.8,9.1,0.6,0.0,12.5,28.8,,0.0,0.0,0.0,.015,,-4.5,-0.9,-5.4,-0.1
