Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,82,2,702,6.6,16.3,.402,0.0,0.1,.000,6.6,16.2,.404,3.1,4.2,.732,5.5,6.3,11.8,2.4,1.6,1.1,2.2,7.8,16.2,,98,109
3 seasons,,LAC,NBA,,80,2,694,6.5,16.2,.400,0.0,0.1,.000,6.5,16.1,.402,3.0,4.1,.741,5.6,6.3,11.9,2.2,1.7,1.1,2.3,7.9,16.0,,98,109
1 season,,WAS,NBA,,2,0,8,13.1,26.2,.500,0.0,0.0,,13.1,26.2,.500,6.5,13.1,.500,0.0,0.0,0.0,19.6,0.0,6.5,0.0,0.0,32.7,,129,111
